6,1711,1712,1713,557,1714,1715,1451,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
106,6,98,18,1784,108,208,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
525,6,31,127,2764,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
97,1592,2403,1399,1598,120,6,2281,129,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
6,63,156,157,158,159,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
321,6,191,37,1238,25,25,18,1611,116,28,622,771,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
1124,83,982,17,820,192,25,727,6,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
86,6,2764,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
733,300,957,732,939,940,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
1761,1762,1019,359,602,13,308,309,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
525,2764,404,111,2764,1409,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
120,404,1589,526,2764,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
6,98,18,1413,1411,634,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765
