'2014-07-10', 'Infosys Q1 net may fall 7% at Rs 2374 cr: Motilal Oswal  ', 'Infosys Q1 net seen down 6.6% at Rs 2794.5 cr: P Lilladher  ', 'Infosys Q1 PAT seen down 12.2% at Rs 2626.2 cr: ICICIdirect  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-11', 'Infosys Q1 net falls 3.5%, FY15 $ revenue to grow 7-9%  ', 'Infy Q1 net seen down 11%, may hold FY15 $ revenue guidance  ',Infosys' consolidated net profit at Rs 2886cr  , 'Buy Infosys, says Nilesh Shah  ', 'Buy Infosys, says Deven Choksey  ', 'No significant upgrades/downgrades for Infosys: IDFC Sec  ', 'At final show, Shibulal says left Infosys in better shape  ', 'Infy mgmt did commendable job on margins: Phillip Capital  ', 'Accumulate Infosys  target of Rs 3875: Dolat Capital ', 'Hold Infosys  target of Rs 3586: Arihant capital ', 'It has been a wonderful ride at Infosys, says Shibulal  ', 'Need to differentiate services, arrest attrition: Infosys  ', 'Infosys Q1 margin surprise may lead to rerating, says Cowen  ',,,,,,,,,,,,,,,
'2014-07-12', 'Buy Infosys, says Vibhav Kapoor  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-14', 'Hold Infosys  target of Rs 3550: Sharekhan ', 'Buy Infosys, may test Rs 3750: Ankit Pande  ',Not worried by Infosys' short-term volatility: Quant  , 'Buy Infosys  target of Rs 3900: Religare Capital ', 'Top buzzing stocks to trade on July 14  ', 'Infosys falls 4% but brokerages bet on it: Will you buy it?  ', 'Hold Infosys  target of Rs 3500: ICICIdirect ', 'Buy Infosys  target of Rs 4207: Angel Broking ', 'Sell Infosys, says Sudarshan Sukhani  ', 'Buy Infosys  target of Rs 3800: Emkay ', 'Buy Infosys  target of Rs 4040: PLilladher ', 'Hold Infosys, says Kunal Bothra  ', 'Buy Infosys  target of Rs 3326: AnandRathi ',,,,,,,,,,,,,,,,,,,,
'2014-07-15', 'Bullish on Infosys  TCS mgmt commentary key: Kotak Equities ', 'Kawaljeet Saluja positive on Infosys  ', 'Buy Infosys  target of Rs 3629: Kotak Securities  ', 'Go long in Infosys, advises Amit Harchekar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-16', 'Buy Infosys, advises Sudarshan Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-18', 'Go long in Infosys, says Hemant Thukral  ', 'Infosys good bet, says Pritesh Mehta  ',Exclusive: Exit interview of Infosys' Shibulal   , 'TCS to see 17-18% USD revenue growth in FY15: Phillip Cap  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-22',Infosys a strategic partner for Daimler's European data centers  , 'Infosys wins multi-year data centre deal from Daimler AG  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-23', 'Stay away from midcap IT stocks: Rajat Rajgarhia  ', 'Accumulate Infosys  target of Rs 3475: KRChoksey ', 'Prefer Infosys for long term: Sudarshan Sukhani  ', 'Wipro focused on strong profitable growth, says Azim Premji  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-24', 'Buy Infosys, says Ambareesh Baliga  ', 'Buy Infosys above Rs 3350: Abhijit Paul  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-25', 'Buy Infosys 3400 Call, sell 3500 Call: VK Sharma  ', 'Buy Infosys, Sobha Developer, Wockhardt, Siemens: Prabhakar  ',"Bull's Eye: Buy Wockhardt, Just Dial, Infosys, Siemens  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-28',Quant analyses whether Wipro is 'buy or not' post Q1 nos   , 'Bhavin Desai advises bull spread strategy in Infosys  ',"Buy Infosys, Dr Reddy's; sell PFC: Sudarshan Sukhani  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-30', 'HCL Tech Q4 PAT, OPM may contract, $ revenue seen up 3.8%  ', 'Why Vishal Sikka wants to make Infosys more process-driven  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-07-31', 'See 20% upside for HCL Tech from current levels: Ambit Cap   ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-01',"Sikka focuses on bettering Infy's biz, restoring confidence  ", 'VK Sharma advises bull spread strategy in Infosys  ', 'Buy Idea Cellular & Infosys on bull spread: HDFC Securities  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-05', 'Super Six stocks you can bet on August 5  ', 'Buy Havells India, Infosys: Pritesh Mehta  ',"Rajat Bose's top picks: Infy, Bajaj Auto, Hindalco, Biocon  ", 'Infosys may touch Rs 3630, says Rajat Bose  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-06', 'Infosys gets Rs 11200cr share buyback demand from ex-CFOs  ', 'Buy Infosys, advises Sudarshan Sukhani  ', 'Buyback not a clever idea for Infosys right now: Quant   ',Why Infosys is 'astonished' at ex-CFOs' buyback demand  , 'Amit Khurana neutral on IT space  ', 'Jai Bala bullish on IT space, Infosys may hit Rs 3900  ', 'Stay away from Infosys, says Sanju Verma  ',,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-07', 'Buy TCS, Infosys: Sudarshan Sukhani  ', 'Ankit Pande positive on Infosys  ',Will Cognizant's problems spill over to industry?  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-08', 'Attrition-wary Vishal Sikka promotes 5000 Infosys employees  ', 'Buy Infosys 3500 Call: VK Sharma  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-11', 'Ex-Infosys CFOs explain rationale for buyback demand  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-12', 'Prefer Infosys, Wipro: Prabhudas Lilladher  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-13', 'Buy Infosys 3600 Call, sell 3650 Call: Chandan Taparia  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-14', 'Buy Infosys 3650 Call: VK Sharma  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-18', 'Add Infosys on correction: Harendra Kumar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-21', 'Rajesh Kothari positive on largecap IT space  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-22',"Bull's Eye: Buy Godrej Ind, IRB Infra, Infosys, Talwalkars  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-25',"Buy ONGC, Infosys, Dr Reddy's Laboratories: Sukhani  ", 'ITC may test Rs 420-430, says Ambareesh Baliga  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-26', 'Prefer Infosys, Tech Mahindra, Hexaware: CK Narayan  ',"Bull's Eye: JP Associates, Tech Mahindra, Aurobindo Pharma  ", 'Few more quarters before attrition comes down, says Infosys  ', 'Buy Infosys, Aurobindo Pharma, Pidilite: Paras Bothra  ',,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-27', 'IT space to outperform: Atul Suri  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-28',"Infosys' Q2 results on October 10, 2014  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-08-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-02', 'Short Infosys, says Amit Harchekar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-04', 'Infosys wins 5-yr IT services deal from BP  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-10', 'Prefer Infosys at around Rs 3550-3500: Kunal Saraogi  ', 'Prefer Hexaware Technologies: Jagannadham Thununguntla  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-11', 'Prefer Infosys, says Dipen Sheth  ', 'Buy Infosys, TCS: Sudarshan Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-16', 'See more Cognizant-Trizetto like deals  prefer TCS: Ambit ', 'Accumulate Wipro, Infosys: Phani Sekhar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-17', 'Go long in Infosys, says Ashish Chaturmohta  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-18', 'Prefer Infosys, may test Rs 3800-3850: Hemant Thukral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-19', 'Infosys expands partnership with Microsoft  ', 'Infosys and Huawei announce global partnership  ', 'Infosys and Hitachi Data Systems expand partnership  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-20', 'Mindtree may go upto Rs 1300: Anu Jain  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-22',"What a buyback will do to Infosys' financials, stock price  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-23', 'How euro depreciation impacts Indian companies  ', 'Short Infosys, IDFC: Siddharth Bhamre  ', 'Sell Infosys, neutral on TCS: Gautam Chhaochharia  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-25', 'While in US, Modi must hard sell India: NR Murthy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-26', 'Super Six short term picks for September 26  ', 'Buy Infosys 3700 Call, says VK Sharma  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-29', 'Infosys, Wipro top picks: Parag Thakkar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-09-30', 'Prefer Infosys, says Ajay Srivastava  ', 'Infosys to announce second quarter results on October 10, 2014  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-01', 'Infosys strengthens relationship with Oracle  ', 'Infosys collaborates with Stanford University  ', 'Infosys may hit Rs 3950: Manish Hathiramani  ', 'TCS gained 10% in Sept: Is it time to exit? Experts analyse  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-04', 'Former Infosys employee files new lawsuit seeking damages  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-06', 'Infosys launches solution to automate and simplify bank transaction reconciliation process  ',Infosys refutes Palmer's complaint  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-07',Former SAP executive Michael Reh to head Infosys' Finacle  ,Turning around Infosys: Vishal Sikka's action list so far  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-08', 'Buy Infosys  target of Rs 4040: P Lilladher ', 'See low revenue growth of 9-10% for India Inc in Q2: Crisil  ', 'US may release tech contract worth USD 1.2 billion: Sources  ', 'Buy Infosys, hold till November: Sudarshan Sukhani  ',Infosys long term play  all eyes on Sikka's guidance: Pros , 'Will you buy Infosys ahead of earnings?  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-09', 'Add IT stocks in portfolio: Dilip Bhat  ', 'Infosys Q2 PAT seen up 1.8% at Rs 2937.5 cr: ICICIdirect  ', 'Sell Infosys, says Sagar Rastogi  ', 'Infosys Q2 net seen up 3% at Rs 2968 cr: KR Choksey  ', 'See no change in Infosys FY15 $ guidance of 7-9%: Ambit Cap  ', 'Buy Infosys 3400 Put, advises Manoj Murlidharan  ', 'Infosys bids farewell to Co-Founder Kris Gopalakrishnan  ', 'See margins improving for Infosys  prefer TCS: Nomura India ',,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-10', 'Buy Infosys  target of Rs 4500: ICICIdirect ', 'Accumulate Infosys  target of Rs 4465: Dolat Capital ', 'Live Infosys Q2: Murthy credits Sikka for earnings show  ',"Infosys Q2 profit seen up 3.4%, Sikka's strategy key: Poll  ",Here's what to expect from Infosys' Q2 numbers  , 'Infosys Q2 net up 7%, $ revenue rises 3.1%, okays 1:1 bonus  ', 'Infosys declares interim dividend of Rs 30/share  ', 'Narayana Murthy cease to be non-executive chairman of Infosys  ', 'Infy work-in-progress, result directionally upbeat: Cowen  ', 'Infosys approves 1:1 bonus issue  ', 'See long-term growth at 15-18%  EBIT at 25-38%: Infosys ', 'Can transform Infosys into genNext services company: Sikka  ',"Prof CEO deserves a pat, says 'average Joe' NRN Murthy  ", 'Hold Infosys  target of Rs 4146: Arihant capital markets ',"See Infosys' $rev grow at 7-8% for FY15, FY16 at 12%: Quant  ", 'Sikka right man to guide Infosys to great heights: Kamath  ', 'Like Infosys on better margins, mgmt remarks: Angel Broking  ', 'Nischal Maheshwari positive on Infosys  ', 'Buyback best way to use cash, not bonus: Ex-Infosys CFO Pai  ','Progress metric on turnaround falling into place for Infy'  , 'Infosys declares results  net profit at Rs 3096cr ',,,,,,,,,,
'2014-10-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-13', 'Buy Infosys  target of Rs 4191: Kotak Securities ', 'Buy Infosys  target of Rs 4200: Emkay ', 'Hold Infosys  target of Rs 3958: KRChoksey ', 'Buy Infosys  target of Rs 4600: Religare Capital ', 'Buy Federal Bank, Infosys, Cummins India: Mayuresh Joshi  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-14', 'Stay with Infosys: Sudarshan Sukhani  ', 'Sebi finds ex-Tata Finance MD guilty of illegal trades  ', 'Buy Infosys  target of Rs 4500: Sharekhan ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-16', 'Mayuresh Joshi expects earnings to drive mkt  picks 12 bets ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-17', 'Infosys may test Rs 4070-4100: Amit Harchekar  ', 'Lofty hopes to weigh on TCS  and why you should buy on dips ', 'TCS vs Infosys vs HCL Q2: Which co fared best?  ', 'Quant Broking prefers HCL Tech & TCS from IT space  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-20', 'Buy Infosys, advises Rahul Shah  ', 'Buy TCS, Infosys: Devang Mehta  ', 'Samvat 2071: Microsec handpicks 9 stocks for investment  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-21', 'Confused what to buy in Muhurat? Kotak Sec to your rescue  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-22', 'Buy TCS, Infosys: Sudarshan Sukhani  ', 'Prefer Axis Bank, Wipro, Divis Labs: Phani Sekhar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-27', 'Prefer Infosys, buy Wipro on dips: Ajay Bodke  ', 'Buy Infosys, says Sudarshan Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-28', 'Buy Infosys 3800 Call, says Krish Subramanium  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-29', 'Buy Cipla, Infosys: Sudarshan Sukhani  ', 'Buy Infosys, Tech Mahindra, TCS: Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-30', 'Avoid midcap space: Siddharth Bhamre  ', 'Infosys top pick, says Sachin Shah  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-10-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-04', 'Banks, FIs to spend Rs 46,900 cr on IT in 2014: Gartner  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-05', 'YES Bank attractive bet: Mayuresh Joshi  ', 'Infosys Finacle sets new global benchmark for processing inter-bank payments  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-06', 'Infosys senior executive accused of sexual harassment  ', 'Infosys to hire over 2,100 in US, including 600 graduates  ', 'Infosys to hire 2,100 people in US  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-10',Here's what JM Fin is recommending from IT space now  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-12',Looking to push Infosys' operation efficiency: Vishal Sikka  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-18', 'Hold Infosys, says Yogesh Mehta  ', 'Infosys BPO removes CFO for violating code of conduct  ',Digital India can mean a digital world: Infosys' Sikka  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-19', 'Infosys collaborates with Stanford Graduate School of Business  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-20', 'Buy Infosys, Mannapuram Finance: Pankaj Jain  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-21', 'Buy Tech Mahindra, Infosys, Oracle: Ajay Srivastava  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-22', 'Infosys fixes record date for bonus issue  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-26', 'Software sector is largest creator of jobs: Narayana Murthy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-11-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-01', 'Buy Infosys, says Phani Sekhar  ', 'Buy Infosys, says Gaurav Bissa  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-03', 'Infosys, Wipro top picks: Phani Sekhar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-04', 'Stay invested in Infosys, TCS: Kunal Bothra  ', 'Infosys eyes buyouts, new services to regain leader tag  ', 'Buy Infosys, says Ambareesh Baliga  ', 'Ambareesh Baliga is bullish on L&T,, Pidilite, Infosys  ', 'Infosys Board inducts John Etchemendy as independent member of board  ', 'Infosys allots bonus shares in 1:1 ratio  ', 'Here are top 10 stocks to focus on December 4  ',,,,,,,,,,,,,,,,,,,,,,,
'2014-12-05', 'Short Infosys, advises Amit Harchekar  ', 'Infy focuses on small acquisitions, entering new segments  ', 'HCL Tech may test Rs 1900, says Mayuresh Joshi  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-08', 'Pick Infosys for long term: Kunal Bothra  ', 'Go long in Infosys: Mayuresh Joshi  ', '\xe2\x80\x98Infosys deal got good response from foreign investors\xe2\x80\x99  ', 'Buy Infosys  target of Rs 2100: Emkay ', 'Here are top 10 stocks to keep an eye on December 8  ', 'Infosys founders seeking $1.1 bn via stake sale  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-09', 'Mkt read a lot into Infosys owners stake sale: Phillip Cap  ', 'Infosys to underperform, says Vibhor Singhal  ', 'Short Infosys, target Rs 1800: Amit Harchekar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-12', 'Stay invested in IT space: Lalit Nambiar  ', 'ICICI Bank may slip to Rs 340: Rajat Bose  ', 'Exit NMDC  buy Infosys: Sudarshan Sukhani ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-15', 'Buy Infosys at lower levels: Ambareesh Baliga  ', 'Buy IT stocks on correction, says Vibhav Kapoor  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-16',"Infosys' Q3 results on January 09, 2015  ", 'Here are top 10 stocks to focus on December 16  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-17', 'Prefer Asian Paints for long term: Sudarshan Sukhani  ', 'Buy TCS, Infosys: Sudarshan Sukhani  ', 'Accumulate Infosys  target of Rs 2239: Kotak Securities ', 'Here are top 10 stocks to keep an eye on December 17  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-18', 'Buy Infosys, advises Sudarshan Sukhani  ', 'Buy Infosys, Sun Pharma: Ambareesh Baliga  ', 'Buy Infosys, says Gaurav Bissa  ', 'Sashi Krishnan positive on IT space  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-21', 'Infosys to increase focus on N America, EMEA with Finacle  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-22', 'Buy Infosys, HCL Tech, Mindtree on correction: Baliga  ', 'Buy Infosys  target of Rs 2400: ICICIdirect ', 'Sudarshan Sukhani upbeat on bank, IT stocks  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-23', 'UBS, Goldman, JPM may drop discretionary IT spend in 2015  ', 'Buy IT stocks on declines: Sandeep Shenoy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-24', 'Prefer IT stocks, says Ajay Bagga  ', 'Expect 20-25% upside in Infosys: Phani Sekhar  ', 'Buy Infosys  target of Rs 2550: P Lilladher ', 'Infosys top pick, says Sachin Shah  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2014-12-26',Culture shift biggest challenge for Infosys in '15: Sikka  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
