"date","weighted","close","high","low","open","volume"
"2016-09-25","601.46","600","604.87","598","602.59","8310353.78"
"2016-09-26","606.5","608.98","608.98","598.17","601.49","17166444.92"
"2016-09-27","605.49","606.51","609.11","600.69","606.54","15970596.39"
"2016-09-28","604.69","605","607.59","601.85","605.47","11737027.49"
"2016-09-29","604.75","607.3","609.3","602.01","604.67","15704355.73"
"2016-09-30","608.13","612.5","612.5","602.25","604.7","14865474.46"
"2016-10-01","613.45","614.39","617.3","607.07","608.14","10686273.12"
"2016-10-02","610.68","611.84","615.98","607.15","613.41","10312886.04"
"2016-10-03","611.61","613.6","613.66","608.47","610.69","13811154.34"
"2016-10-04","608.99","610.8","613.6","606.5","611.6","15564176.72"
"2016-10-05","611.89","614.96","616.09","607.98","608.96","14872366.95"
"2016-10-06","611.02","615","615.97","608.54","611.82","13514962.22"
"2016-10-07","616.09","618.53","623","609.12","610.97","21191987.53"
"2016-10-08","617.76","620.79","623.1","614.88","616.03","8795274.58"
"2016-10-09","615.82","616.51","620.79","613.01","617.65","8547147.3"
"2016-10-10","617.29","618.76","619.9","612.76","615.77","16064340.21"
"2016-10-11","640.28","643.36","645.42","615.6","617.29","36274455.29"
"2016-10-12","636.06","635.28","643.42","632.19","640.45","17737565.29"
"2016-10-13","635.6","634.24","639.98","630.15","635.99","16866430.03"
"2016-10-14","637.96","640.61","643","630.66","635.6","20713504.67"
"2016-10-15","637.29","640.74","647","635.06","637.92","8317178.52"
"2016-10-16","640.15","643.28","645.06","636.39","637.03","8435684.98"
"2016-10-17","637.43","640.98","643.55","634.89","640.12","18135567.48"
"2016-10-18","635.39","636.97","641.1","632.23","637.37","16103998.1"
"2016-10-19","629.17","631.5","639.64","623.73","635.34","23043119.57"
"2016-10-20","628.38","630.05","633.42","625.48","629.06","13540248.52"
"2016-10-21","630.53","634.43","638","627.58","628.34","18302675.39"
"2016-10-22","655.32","661.22","669.86","627","630.45","25118340.34"
"2016-10-23","653.27","657.68","669","648.78","655.48","14936300.09"
"2016-10-24","650.58","652.63","657.88","645.68","653.03","22615341.76"
"2016-10-25","651.32","655.89","664","647.65","650.49","25275213.17"
"2016-10-26","674.48","677.32","679","651.39","651","33017453.55"
"2016-10-27","682.3","686.79","687.88","672.26","674.67","32906023.43"
"2016-10-28","686.29","690","691.78","678.63","682.3","27661007.94"
"2016-10-29","714.8","713.98","722.01","685.22","686.24","39522158.7"
"2016-10-30","697.46","700.92","714.91","688","714.95","29021775.16"
"2016-10-31","698.7","698.92","708.9","682.17","697.27","27375031.75"
"2016-11-01","726.82","733.74","739.49","695.2","698.67","51156268.72"
"2016-11-02","733.4","747.07","747.07","718.14","726.76","29843251.36"
"2016-11-03","686","692.18","750.5","670.4","733.51","72036973.38"
"2016-11-04","702.04","706.04","710","681.27","684.87","35098052.76"
"2016-11-05","702.22","706.48","714.47","694.03","702.08","15999835.19"
"2016-11-06","709.99","715.5","721.46","697.63","702.11","18819118.65"
"2016-11-07","705.44","707.35","715.41","698.35","709.91","22445852.84"
"2016-11-08","710.91","712.5","718.3","700.96","705.4","28950175.06"
"2016-11-09","721.72","722.4","745.49","707.13","710.9","53561492.17"
"2016-11-10","714.58","714","724.7","706","721.42","24811528.32"
"2016-11-11","714.99","717.49","719.79","711.67","714.57","18902126.47"
"2016-11-12","704.35","704","719.1","701.08","714.97","20188970.15"
"2016-11-13","701.75","701.67","706.79","685.01","704.27","25994392.77"
"2016-11-14","704.51","706.99","709","696.11","701.97","27164735.98"
"2016-11-15","711.13","711.31","717","697.91","704.56","30167605.82"
"2016-11-16","740.03","741.6","745.98","708.14","711.1","60109210.04"
"2016-11-17","737.97","739.08","760.81","730.08","740.28","49518951.42"
"2016-11-18","746.97","752.23","754","730.95","737.53","30958873.27"
"2016-11-19","747.96","751.99","763.11","735","746.96","20340423.16"
"2016-11-20","728.73","729.68","757","712.77","747.89","35917690.72"
"2016-11-21","736.19","737.69","744.33","726.55","728.51","24415296.75"
"2016-11-22","749.13","749.76","754.01","730.62","736.19","34569276.56"
"2016-11-23","741.07","741.98","750.93","731.06","749.34","29209299.63"
"2016-11-24","735.35","738.44","745.11","726.19","741.07","28170821.54"
"2016-11-25","740.31","742.14","743","728.97","735.31","22026293.45"
"2016-11-26","734.13","733.17","743.3","725.62","740.39","17180235.06"
"2016-11-27","729.52","729.93","739","727.11","734.14","16203164.79"
"2016-11-28","733.3","734.17","738.1","727.74","729.42","25754449.57"
"2016-11-29","732.58","732","737.04","727.78","733.3","24809068.83"
"2016-11-30","742.4","742.4","745.39","730.57","732.56","30076239.28"
"2016-12-01","752.55","752.49","755.48","740.89","742.49","41659400.85"
"2016-12-02","770.86","773.5","781.98","752.25","752.63","50794605.36"
"2016-12-03","764.29","764.75","773.51","755.81","770.94","30746450"
"2016-12-04","766.39","769","772.57","758.8","764.24","15185845.21"
"2016-12-05","754.36","752.08","770","745.93","766.39","40384804.34"
"2016-12-06","758.18","758.38","762.48","750.1","754.34","26374781.55"
"2016-12-07","765.52","765.01","770","753.78","758.21","27376025.85"
"2016-12-08","768.54","768.29","779.5","761.17","765.56","22825935.51"
"2016-12-09","770.53","771.67","775","765.03","768.49","19350428.04"
"2016-12-10","774.04","775","778.56","769.19","770.48","14587657.79"
"2016-12-11","767.89","771.68","775.42","762.02","774","13751366.67"
"2016-12-12","778.45","778.07","783.26","767.86","767.91","23245080.14"
"2016-12-13","778.8","778.72","790.33","767.77","778.47","26723676.03"
"2016-12-14","776.6","777.56","783.09","771.01","778.74","20037498.39"
"2016-12-15","775.32","778.11","781.5","773.12","776.5","21042423.23"
"2016-12-16","782.04","785.41","785.98","773.31","775.21","22484838.45"
"2016-12-17","787.28","792.97","795","779.36","782.05","19146031.08"
"2016-12-18","789.05","792.78","794.44","783.8","787.17","11816775.74"
"2016-12-19","789.85","792.52","794.44","786.31","789.01","20755234.56"
"2016-12-20","798.98","801.25","806.1","787.12","789.79","28364753.8"
"2016-12-21","828.93","830","833.13","795.98","799.1","54998314.29"
"2016-12-22","860.06","860","877.99","826.02","829.21","62646434.77"
"2016-12-23","916.42","918.19","922.93","858.04","860.15","95511644"
"2016-12-24","891.43","895.47","923.87","880.79","917.17","42986907.76"
"2016-12-25","890.47","896.8","900.34","851.42","891.07","38610796.56"
"2016-12-26","898.49","901.5","917.53","885.88","891.07","36657668.51"
"2016-12-27","925.81","933","939","893.38","898.38","47609512.28"
"2016-12-28","971.76","978","979.99","925.49","925.78","76977424.4"
"2016-12-29","971.05","974.32","982.57","949.23","972.17","61704781.91"
"2016-12-30","958.85","960.77","974.32","920.02","971.08","69508864.83"
"2016-12-31","963.23","967.45","971.73","940.01","959.04","27126550.36"
"2017-01-01","995.3","996.12","1010","956.1","963.38","42036566.87"
"2017-01-02","1017.03","1017.79","1034.93","990.2","995.44","68385335.83"
"2017-01-03","1032.99","1038.25","1039.84","1006.53","1017.05","57793605.3"
"2017-01-04","1134.01","1133.22","1150","997.23","1033.3","176678483.47"
"2017-01-05","990.11","1005.99","1156.9","874.53","1135.41","253437560.19"
"2017-01-06","887.53","895.72","1059.2","852.55","989.35","184528341.68"
"2017-01-07","887.9","908","912.67","804","886.16","117579753.75"
"2017-01-08","901.26","916.94","940","875.85","888.87","72129747.49"
"2017-01-09","899.71","905.01","916.83","870.91","900.86","57143789.23"
"2017-01-10","904.47","909.52","916.69","890.12","899.78","49734933.86"
"2017-01-11","787.19","789.88","924.59","751.63","904.37","168287286.2"
"2017-01-12","809.57","807.79","838","739.55","785.43","97350349.5"
"2017-01-13","824.38","832.88","839","771","810.11","74978412.22"
"2017-01-14","820.1","821.09","846.95","808.27","824.83","37994879.07"
"2017-01-15","821.15","827.1","833","808.63","819.63","20975675.87"
"2017-01-16","827.56","832.81","840.6","817.7","821.17","28712034.25"
"2017-01-17","899","906.39","920","825.04","827.34","76369417.6"
"2017-01-18","872.72","892.31","917","845.87","899.66","63973605.57"
"2017-01-19","895.36","900.5","909","870.71","872.03","54570843.77"
"2017-01-20","893.12","898.62","907.1","878.9","895.21","36307215.6"
"2017-01-21","919.73","925.3","928.93","889.46","892.91","39044992.17"
"2017-01-22","918.91","925.01","939.91","888","919.84","45912649.92"
"2017-01-23","921.5","917.97","929.92","910.85","918.84","31363648.17"
"2017-01-24","894.29","887.84","930","882.58","921.46","56632062.56"
"2017-01-25","894.41","896.89","905.7","883.63","893.75","35154844.07"
"2017-01-26","915.36","914.93","921.78","893.49","894.41","31868990.82"
"2017-01-27","918.03","922.3","925","907.92","915.56","29830200.41"
"2017-01-28","918.62","918.39","923.63","912.84","918.01","13921751.26"
"2017-01-29","914.74","915.7","923.76","912.68","918.51","10764830.95"
"2017-01-30","920.73","920.58","925","911.51","914.55","18788319.63"
"2017-01-31","964.65","969.74","974.97","917.38","920.73","55013367.4"
"2017-02-01","982.14","988.79","990","959.82","965.49","46364268.65"
"2017-02-02","1003.69","1010","1013.99","973.5","982.43","53214366.29"
"2017-02-03","1013.03","1016.3","1037.52","981.76","1003.97","65671009.61"
"2017-02-04","1031.5","1032.35","1046.5","1000.41","1013.02","42255182.96"
"2017-02-05","1016.21","1017.86","1036","1004.05","1031.85","32839708.71"
"2017-02-06","1024.67","1027.01","1030.6","1010.83","1016.11","33657254.68"
"2017-02-07","1049.31","1051","1055","1019.87","1024.67","43363780.6"
"2017-02-08","1055.26","1055.84","1069.91","1020.33","1049.56","71459492.17"
"2017-02-09","979.57","988.28","1079.91","924.65","1055.49","152558244.12"
"2017-02-10","996.77","1002.73","1010","947.02","978.96","63356703.74"
"2017-02-11","1008.32","1011","1018.49","983.93","997.61","29827609.03"
"2017-02-12","996.99","1001.02","1013.7","992.45","1008.32","15655328.88"
"2017-02-13","995.4","996.39","1010","975.1","996.52","34094763.19"
"2017-02-14","1008.46","1016.47","1025","986.46","995.36","41681674.89"
"2017-02-15","1008.49","1015.75","1020","999.73","1008.34","24837116.88"
"2017-02-16","1032.01","1038.5","1047.43","1007.39","1008.19","41099121.13"
"2017-02-17","1049.43","1052.53","1063.92","1025.87","1031.93","50088333.48"
"2017-02-18","1052.84","1058.91","1069.79","1044.68","1049.41","28415591.42"
"2017-02-19","1049.02","1055.61","1063","1037.67","1052.28","19424890.02"
"2017-02-20","1077.05","1085.45","1093.33","1040.99","1048.89","34495915.78"
"2017-02-21","1118.37","1128.46","1132.74","1073.54","1077.56","65751182.23"
"2017-02-22","1120.61","1125.68","1140","1094.83","1119.03","56117840.48"
"2017-02-23","1171.27","1182","1193.43","1113.54","1120.46","79147256.17"
"2017-02-24","1176.22","1185","1214.97","1056.66","1171.91","132828478.92"
"2017-02-25","1149.4","1146.83","1185","1116.21","1176.49","55578351.44"
"2017-02-26","1171.04","1167","1184.44","1130","1149.05","37751183.77"
"2017-02-27","1188.62","1190.21","1196.99","1161.98","1171.58","44212286.77"
"2017-02-28","1189.34","1181","1208.5","1175.75","1188.83","62786536.78"
"2017-03-01","1222.25","1225","1230","1154.55","1189.27","64692369.49"
"2017-03-02","1255.12","1254","1286.98","1211.96","1222.66","101636690.1"
"2017-03-03","1282.6","1276.99","1291.35","1235.28","1255.47","89329778.25"
"2017-03-04","1264.17","1261.27","1285.78","1228.73","1283.3","50381309.8"
"2017-03-05","1270.62","1267.98","1277.72","1237.78","1264.32","33619401.09"
"2017-03-06","1276.89","1275","1280.61","1257.38","1271.22","40870727.93"
"2017-03-07","1232.6","1224.92","1280.89","1148.66","1277.01","113698344.72"
"2017-03-08","1148.13","1143.39","1242.04","1131.34","1232.69","120086716.5"
"2017-03-09","1190.53","1187.19","1206.97","1105","1146.97","73105000.25"
"2017-03-10","1113.67","1111","1330.42","968","1191.33","233319564.96"
"2017-03-11","1178.08","1174.97","1202.69","1104.78","1112.39","86714856.81"
"2017-03-12","1223.55","1224.37","1235.46","1138","1179.22","55777494.97"
"2017-03-13","1236.97","1230","1245.63","1180","1225.11","79356968.36"
"2017-03-14","1242.92","1244","1259.72","1218","1238.19","59188344.77"
"2017-03-15","1253.33","1252.92","1259","1236.43","1243.14","57506082.35"
"2017-03-16","1173.71","1165.1","1260.24","1025","1253.43","167542768.59"
"2017-03-17","1072.78","1021.16","1174.9","983.9","1172.88","193044681.18"
"2017-03-18","972.02","954.99","1103.61","923.6","1071.71","219528055.98"
"2017-03-19","1021.66","1017.94","1063.67","943.9","971.38","112422080.98"
"2017-03-20","1045.9","1030","1057.5","902","1022.6","67111133.59"
"2017-03-21","1119.71","1110.37","1125.53","1030","1047.51","104817607.84"
"2017-03-22","1044.62","1033.11","1121.88","975.63","1121.29","124723961.14"
"2017-03-23","1034.97","1024.03","1062.79","1006.4","1044.72","61425895.91"
"2017-03-24","940.89","921.72","1038.38","911.23","1035.03","134719085.45"
"2017-03-25","964.69","951.08","995.96","881.89","939.7","122852339.33"
"2017-03-26","969.18","958.79","1004.32","923.01","966.3","85996511.16"
"2017-03-27","1043.66","1040.35","1048.85","948.32","969.44","95681596.16"
"2017-03-28","1044.3","1043.28","1068.41","1015.45","1045.14","88339592.24"
"2017-03-29","1041.46","1043.43","1060.06","1006.9","1044.42","75260056.72"
"2017-03-30","1037.83","1040","1057.51","1020.93","1041.9","80968722.42"
"2017-03-31","1078.51","1079.78","1088.96","1035.18","1037.91","100435402.83"
"2017-04-01","1086.16","1091.73","1108.22","1067.47","1079.11","57784708.01"
"2017-04-02","1097.54","1107.46","1117.96","1074.21","1086.12","81211917.69"
"2017-04-03","1147.11","1148.43","1161.4","1095.55","1097.4","116569400.57"
"2017-04-04","1141.91","1142","1165.65","1122.15","1147.56","84879929.67"
"2017-04-05","1129.89","1138.16","1146.88","1110.06","1141.77","80914060.15"
"2017-04-06","1188.05","1191.56","1206.79","1130.51","1129.87","112706465.51"
"2017-04-07","1190.56","1191.88","1205","1173.18","1188.7","73267287.28"
"2017-04-08","1181.03","1182.47","1205","1166.65","1190.49","40850195.46"
"2017-04-09","1204.15","1211","1220","1173.99","1180.78","56813804.5"
"2017-04-10","1206.85","1211.23","1219","1189.45","1204.34","50440142.43"
"2017-04-11","1220.66","1223.5","1234.62","1195.76","1206.71","47246617.5"
"2017-04-12","1212.79","1219.15","1230.41","1207.36","1220.74","56550899.53"
"2017-04-13","1176.6","1174.13","1219.5","1150.29","1212.53","81854367.14"
"2017-04-14","1177.66","1187.99","1197.99","1162.16","1176.2","58076227.1"
"2017-04-15","1177.38","1175.01","1198.18","841.53","1177.33","35230636.81"
"2017-04-16","1177.01","1181","1193.33","1166.74","1176.99","23320555.85"
"2017-04-17","1193.92","1197.5","1210.99","1172.81","1176.8","58308353.7"
"2017-04-18","1206.17","1202.38","1218","1191.14","1194.01","67487107.26"
"2017-04-19","1214.75","1204.2","1218.21","1194.08","1206.09","55395074.2"
"2017-04-20","1237.71","1241.88","1249.48","1206.34","1215.2","72064294.46"
"2017-04-21","1249.45","1248.99","1256.97","1235.56","1238.09","54971385.26"
"2017-04-22","1240.73","1235.49","1256.97","1212","1249.64","57828721.29"
"2017-04-23","1248.82","1242.48","1256.23","1223.06","1240.89","55839189.38"
"2017-04-24","1248.11","1251.6","1259.5","1234.1","1249.14","51260201.91"
"2017-04-25","1264.4","1276.07","1280","1244.21","1248.18","58716698.96"
"2017-04-26","1287.08","1290.52","1314.7","1263","1264.31","81996950.1"
"2017-04-27","1332.26","1333.7","1346.79","1285.3","1286.63","87697911.97"
"2017-04-28","1329.33","1328.64","1356.15","1287.62","1332.91","109235152.11"
"2017-04-29","1335.83","1335.93","1343.69","1312","1329.62","58802248.59"
"2017-04-30","1350.93","1350.72","1358.94","1309.37","1336.28","57835007.73"
"2017-05-01","1414.16","1397.23","1448.68","1325.76","1351.91","151770010.64"
"2017-05-02","1444.94","1455.2","1471.57","1381.44","1415.81","110729520.21"
"2017-05-03","1485.13","1513.6","1523.78","1424.05","1445.93","130229805.91"
"2017-05-04","1518.26","1535.41","1618.6","1437.11","1485.55","227220081.06"
"2017-05-05","1510.3","1518.03","1597.9","1485.01","1516.76","200191917.08"
"2017-05-06","1545.34","1535.42","1573","1503.93","1507.77","98126284.88"
"2017-05-07","1551.12","1505.16","1572.89","1358","1545.29","120151832.15"
"2017-05-08","1659.82","1670.06","1677.4","1485.98","1554.45","185863428.62"
"2017-05-09","1698.21","1721.75","1768.68","1619.97","1664.47","233204492.98"
"2017-05-10","1752.07","1782","1794","1664.99","1697.5","165437895.49"
"2017-05-11","1819.84","1836.06","1886.62","1741.54","1752.31","211728079.62"
"2017-05-12","1689.71","1698.19","1837.98","1639","1819.29","204351236.72"
"2017-05-13","1759","1783.57","1795.63","1594.59","1686.39","137745576.55"
"2017-05-14","1773.38","1788.04","1818","1736.13","1763.74","77519509.95"
"2017-05-15","1710.42","1739.75","1795.16","1656.81","1772.55","146454983.44"
"2017-05-16","1730.53","1786.85","1791.26","1653.72","1708.92","141056743.97"
"2017-05-17","1803.03","1836.06","1880","1703.97","1729.34","184797000.14"
"2017-05-18","1880.94","1900","2589","1791.12","1801.3","148491319.22"
"2017-05-19","1959.42","1961.79","1971.99","1851.54","1880.99","206136715.21"
"2017-05-20","2037.12","2039.11","2048.45","1944.4","1962","191307078.33"
"2017-05-21","2043.36","2011.11","2096.84","1980.07","2040.18","173102776.03"
"2017-05-22","2123.15","2085.99","2264.76","1900.1","2044.19","394105762.7"
"2017-05-23","2265.63","2231.97","2286.3","2079.25","2124.41","268278453.04"
"2017-05-24","2439.09","2408.24","2496.98","2231.97","2272.58","375911097.89"
"2017-05-25","2317.24","2259.2","2781.76","2201","2445.28","657620570.9"
"2017-05-26","2249","2203.71","2616.52","2030","2306.96","466583123.34"
"2017-05-27","2050.29","2008","2322.37","1812.99","2244.89","471257002.83"
"2017-05-28","2186.4","2137.21","2300.52","1995.02","2052.43","281782331.41"
"2017-05-29","2274.84","2250","2337.35","2051.68","2189.02","213953470.92"
"2017-05-30","2195.38","2159.09","2329.26","2133","2278.21","287529665.79"
"2017-05-31","2298.8","2291.3","2334.74","2130","2192.55","281006036.75"
"2017-06-01","2410.21","2399","2460.84","2291.3","2303.34","315232462.45"
"2017-06-02","2487.07","2487.18","2497.65","2371.15","2412.65","216767333.96"
"2017-06-03","2543.85","2549.72","2588.77","2449.95","2492.6","190971545.22"
"2017-06-04","2523.68","2522.01","2570","2478.18","2545.43","163610943.52"
"2017-06-05","2697.87","2690","2705.38","2515","2524.06","242639798.91"
"2017-06-06","2867.51","2867","2934.28","2691","2704.96","571802754.21"
"2017-06-07","2697.47","2690","2885","2626.56","2870.5","362147940.67"
"2017-06-08","2796.11","2811.63","2818.05","2615.99","2691.51","275392148.43"
"2017-06-09","2812.3","2816.47","2865.34","2786.07","2798.78","200021419.03"
"2017-06-10","2896.53","2816.27","2914.19","2787.89","2811.43","264270841.17"
"2017-06-11","2966.98","2924.88","2977.86","2781.89","2900.25","255039603.69"
"2017-06-12","2658.9","2609.44","2985.06","2400","2973.45","612934785.68"
"2017-06-13","2712.32","2710","2784.77","2601","2656.77","333938308.97"
"2017-06-14","2475.86","2452.69","2803.72","2318.43","2712.99","475322158.18"
"2017-06-15","2435.97","2428.71","2521.6","2075.33","2467.27","642881472.09"
"2017-06-16","2504.41","2470.3","2536.42","2308.31","2442.46","306683217.72"
"2017-06-17","2649.48","2642.25","2690.71","2420.89","2508.58","261638376.12"
"2017-06-18","2541.81","2497.76","2676.04","2460","2655.1","253257527.25"
"2017-06-19","2612.24","2584.86","2617.75","2484.82","2539.56","226876318.01"
"2017-06-20","2749.34","2705.1","2800.48","2579","2616.82","317027481.79"
"2017-06-21","2677.86","2644.97","2804.41","2570","2754.38","330520029.22"
"2017-06-22","2719.53","2684.98","2757.32","2588.55","2677.62","223197337.67"
"2017-06-23","2709.66","2668","2759.66","2660.11","2722.84","164659071.61"
"2017-06-24","2590.31","2548.72","2741.56","2500","2710.37","239400083.35"
"2017-06-25","2540.17","2490.13","2660.66","2408","2590.05","234002138.57"
"2017-06-26","2443.71","2405","2584.75","2210","2541.62","425480437.49"
"2017-06-27","2573.07","2538.01","2585.06","2257.01","2446.05","403398442.2"
"2017-06-28","2574.55","2554.02","2616.95","2444.44","2583.75","299882106.4"
"2017-06-29","2557.7","2526.07","2605.86","2498","2577.74","205656057.81"
"2017-06-30","2482.27","2445","2576.28","2419.24","2558.37","197710887.61"
"2017-07-01","2425.17","2393","2529.62","2364.01","2480.61","173540443.57"
"2017-07-02","2528.85","2505.57","2555.34","2344","2424.61","180214672.61"
"2017-07-03","2569.03","2546.73","2617.48","2469.21","2536.46","228470670.96"
"2017-07-04","2616.15","2599.07","2658.73","2546.73","2572.47","225820621.71"
"2017-07-05","2625.14","2611.39","2642.74","2536.01","2617.32","245439499.67"
"2017-07-06","2613.28","2605.64","2634.84","2575.34","2627.86","165725098.57"
"2017-07-07","2515.04","2506.93","2617.48","2470.2","2614.24","241756411.3"
"2017-07-08","2559.96","2547.85","2568.73","2470.2","2513.88","149988384.91"
"2017-07-09","2512.85","2499","2576.73","2494","2564.86","106116804.82"
"2017-07-10","2349.13","2339.23","2530.34","2265","2511.43","318567026.12"
"2017-07-11","2324.63","2302.2","2412.75","2252.85","2344.02","365129013.15"
"2017-07-12","2399.02","2373.85","2424.82","2235","2324.29","274900249.58"
"2017-07-13","2362.58","2338.15","2436.66","2310","2403.09","223099241.1"
"2017-07-14","2234.87","2216.36","2370.53","2133.77","2362.44","274653686.07"
"2017-07-15","1981.18","1974","2237.13","1956.2","2234.17","344994917.12"
"2017-07-16","1914.02","1907.24","2044.41","1808.99","1975.08","390767654.68"
"2017-07-17","2221.92","2217","2233.83","1905","1914.09","394931114.88"
"2017-07-18","2317.47","2310.8","2400.74","2144.94","2233.39","499519734.72"
"2017-07-19","2283.98","2255","2412.38","2212.48","2320.23","379251389.13"
"2017-07-20","2853.29","2854.88","2934.44","2254.64","2282.58","850447639.1"
"2017-07-21","2678.42","2670","2873.96","2614.7","2866.02","562313845.47"
"2017-07-22","2833.49","2831.13","2876.71","2651.96","2675.08","364993939.41"
"2017-07-23","2757.85","2761.2","2856.67","2672.26","2836.53","322128308.97"
"2017-07-24","2763.27","2752.1","2809.38","2715.69","2756.61","243462232.49"
"2017-07-25","2582.57","2556","2779.08","2440.21","2763.42","562628943.37"
"2017-07-26","2554.89","2525","2631.73","2414.61","2582.58","365286091.08"
"2017-07-27","2685.19","2675.39","2712.92","2511.17","2559.21","287635307"
"2017-07-28","2804.09","2800","2851.95","2671.01","2691.88","408808613.37"
"2017-07-29","2733.64","2716","2812.13","2678.59","2806.75","250162355.74"
"2017-07-30","2763.82","2797.7","2799","2621.68","2733.5","234965045.3"
"2017-07-31","2877.8","2876.13","2916.3","2723","2766.49","275695751.15"
"2017-08-01","2750.32","2727.03","2970","2599","2883.27","377737490.84"
"2017-08-02","2719.69","2700.8","2773.8","2650","2746.99","240320056.61"
"2017-08-03","2805","2797.03","2822.88","2697.7","2720.53","205203444.73"
"2017-08-04","2875.5","2875.97","2892.67","2771.01","2809.99","212760372.9"
"2017-08-05","3255.7","3256.31","3350","2870","2878.49","544448871.98"
"2017-08-06","3233.09","3235.03","3299.1","3166.52","3262.8","214069242.41"
"2017-08-07","3396.98","3395","3447.89","3191","3232.03","315291463.57"
"2017-08-08","3429.35","3430.52","3494.87","3350","3401.91","391707319.38"
"2017-08-09","3349.12","3371.88","3444.9","3251.03","3429.38","344685838"
"2017-08-10","3425.58","3433.99","3470","3322.92","3348.79","255714587.44"
"2017-08-11","3648.64","3670","3735.2","3409.79","3425.67","365492758.32"
"2017-08-12","3868.36","3883.9","3975","3611.36","3654.37","501225149.26"
"2017-08-13","4061.06","4084","4232.71","3841.47","3871.62","685414163.49"
"2017-08-14","4319.83","4355.66","4423","3970","4062.6","582097938.47"
"2017-08-15","4160.97","4172.2","4484.29","3821","4327.94","924076782.66"
"2017-08-16","4374.78","4387.59","4399","3938.62","4161.66","504792627.63"
"2017-08-17","4282.74","4291","4487.5","4194.1","4387.4","587472281.45"
"2017-08-18","4111.08","4130","4362.73","3978.28","4278.92","644768131.68"
"2017-08-19","4149.19","4179.73","4211.68","3957.46","4105.37","484012202.03"
"2017-08-20","4069.36","4078.24","4198","4034.4","4150.45","305965359.35"
"2017-08-21","4007.19","3999.88","4116.97","3966.93","4066.6","385683303.45"
"2017-08-22","4079.98","4095.82","4169.99","3612.21","4005.1","699832475.25"
"2017-08-23","4143.13","4151","4279.99","4070.49","4089.7","425543982.78"
"2017-08-24","4313.49","4334.68","4380","4111.71","4141.09","324326684.88"
"2017-08-25","4365.56","4390.99","4465","4292.63","4318.35","382009308.56"
"2017-08-26","4351.06","4351.75","4392.1","4263.28","4364.41","210947268.42"
"2017-08-27","4346.1","4338.46","4410","4321.12","4352.3","194935854.32"
"2017-08-28","4384.81","4387.83","4403.13","4188.13","4345.75","345509042.57"
"2017-08-29","4593.32","4590.17","4665.45","4346.1","4390.31","480520248.02"
"2017-08-30","4582.64","4579.75","4644.06","4490","4597.31","331800592.05"
"2017-08-31","4732.12","4737.27","4765.07","4576.83","4583.02","358256810.35"
"2017-09-01","4917.34","4919.9","4925.23","4690.17","4735.11","512704183.92"
"2017-09-02","4579.87","4630.4","4976.52","4448.64","4921.85","783242855.79"
"2017-09-03","4612.87","4644.99","4745","4397.74","4573.8","493490893.62"
"2017-09-04","4273.38","4344.11","4660","4098.58","4612.92","776956553.26"
"2017-09-05","4406.29","4464.03","4543.2","4004.62","4267.45","703609840.55"
"2017-09-06","4618.52","4641.6","4699.9","4401.53","4409.08","527140291.08"
"2017-09-07","4635.81","4659.8","4730","4493.2","4618.71","342328897.54"
"2017-09-08","4327.7","4346.24","4705.1","4000","4635.6","841134627.49"
"2017-09-09","4333.88","4354.7","4445","4182.16","4326.45","373136208.51"
"2017-09-10","4243.5","4287.1","4386.8","4032.15","4335.13","499263009.88"
"2017-09-11","4218.25","4209.69","4397.4","4110.48","4245.89","434057955.3"
"2017-09-12","4166.7","4155.55","4399","4070.01","4217.9","509635981.74"
"2017-09-13","3876.2","3855.01","4183.1","3743.75","4158.92","836311250.73"
"2017-09-14","3274.39","3254.2","3947.9","3215","3870.29","1263841164.72"
"2017-09-15","3676.6","3739.6","3849","2955.01","3243.08","1714609623.38"
"2017-09-16","3702.16","3715.38","3940","3551.83","3713.76","679842640.55"
"2017-09-17","3688.94","3719","3825.54","3485.83","3698.92","382294901.74"
"2017-09-18","4087.33","4098.03","4135","3689","3689.61","658813996.23"
"2017-09-19","3914.48","3903.4","4120.71","3850","4100.28","555808796.61"
"2017-09-20","3889.16","3863.1","4059","3821.4","3907.96","386018750.9"
"2017-09-21","3630.36","3623.9","3916.9","3573","3882.16","607110041.44"
"2017-09-22","3607.94","3598.47","3969","3457.4","3617.47","351618155.77"
"2017-09-23","3724.86","3783.75","4009","3500.4","3619.01","216600702.09"
"2017-09-24","3693","3659.45","4049.97","3465.1","3787.33","158865488.26"
"2017-09-25","3849.83","3918","4088.68","3630.03","3669.01","332217938.4"
"2017-09-26","3918.37","3879.06","4178.22","3804.3","3919.98","210440369.78"
"2017-09-27","4078.05","4200","4305","3870","3885.09","412704079.35"
"2017-09-28","4192.41","4188.23","4398.97","3629.67","4200","330174368.38"
"2017-09-29","4134.87","4163.28","4299.99","4010.1","4189.42","338858847.34"
"2017-09-30","4302.42","4371.55","4499.99","4122.03","4156.99","252103584.57"
"2017-10-01","4326.18","4394.81","4498","4216","4339.01","229964061.3"
"2017-10-02","4413","4402","4578.99","4270.2","4394.81","273300951.89"
"2017-10-03","4307.78","4423.1","4516.5","4104.51","4392.71","297115581.17"
"2017-10-04","4246.07","4217.13","4559.9","4136.5","4311.38","234666458.02"
"2017-10-05","4267.79","4314.64","4499.8","4100","4214.84","231724088.74"
"2017-10-06","4368.42","4363.1","4559.4","4278.4","4320.02","236382073.81"
